book_name,grouping,order_index,chapter,verse,text,pericope
Kebijaksanaan Salomo,deutero,27,17,3,"Karena mereka menyangka dapat tetap tersembunyi dengan dosa-dosanya yang rahasia, terlupa di bawah selubung kegelapan, maka sangat terkejut mereka dicerai- beraikan dan cemas karena bayangan-bayangan hantu.",
Kebijaksanaan Salomo,deutero,27,17,4,"Sebab persembunyian yang melindungi mereka tidak meluputkan mereka dari ketakutan. Sebaliknya bunyi-bunyi yang menakutkan menderu-deru di sekelilingnya, dan tampaklah hantu-hantu muram yang suram mukanya.",
Kebijaksanaan Salomo,deutero,27,17,5,"Tak suatu pun api dapat mendatangkan cahaya, dan nyala bergemerlapan dari bintang- bintang pun tidak mampu menerangi malam kelam yang mengerikan itu.",
Kebijaksanaan Salomo,deutero,27,17,6,"Hanya tampak oleh mereka gumpalan api yang penuh kengerian, yang timbul dengan sendirinya. Maka ketakutan pun menghinggapi mereka, dan apabila gejala itu tidak nampak maka yang telah kelihatan itu dianggapnya semakin mengerikan.",
Kebijaksanaan Salomo,deutero,27,17,7,"Percumalah tipu daya dari ilmu sihir mereka, dan bukti kepandaian yang dibanggakannya ternyatalah nista.",
Kebijaksanaan Salomo,deutero,27,17,8,"Sebab semua orang yang telah berjanji akan mengenyahkan ketakutan dan kegelisahan dari jiwa yang sakit, bahkan jatuh sakit sendiri karena kecemasan yang mentertawakan.",
Kebijaksanaan Salomo,deutero,27,17,9,"Dan kalau tidak ada sesuatu kengerian menakutkan mereka, namun mereka dikejut-kejutkan oleh binatang-binatang kecil yang berlalu dan oleh ular-ular yang mendesir- desir, sehingga mereka mati ketakutan dan enggan menengadah ke udara yang di mana pun tak dapat dihindari.",
Kebijaksanaan Salomo,deutero,27,17,10,"Memang kejahatan yang dihukum atas kesaksiannya sendiri adalah pengecut, sebab selalu menyangka yang terburuk karena diusik-usik suara hatinya.",
Kebijaksanaan Salomo,deutero,27,17,11,Sebab ketakutan tidak lain ialah melepaskan pertolongan dari akal budi.,
Kebijaksanaan Salomo,deutero,27,17,12,"Semakin kecil kepercayaan yang ada dalam hati manusia, semakin dianggap buruk ketidaktahuan tentang sebab musabab yang mengakibatkan siksaan.",
Kebijaksanaan Salomo,deutero,27,17,13,"Adapun semua orang yang sama-sama tidur pada malam yang tanpa daya dan yang datang dari dunia orang mati yang tanpa daya itu,",
Kebijaksanaan Salomo,deutero,27,17,14,"setengahnya dikejar-kejar oleh bayangan hantu yang dahsyat, setengahnya dilumpuhkan karena putus harapannya. Sebab mendadak dan tidak tersangka- sangka mereka dihinggapi oleh ketakutan.",
Kebijaksanaan Salomo,deutero,27,17,15,Demikianlah siapa saja ditawan di tempat ia rebah dan dikurung dalam penjara tanpa jeruji.,
Kebijaksanaan Salomo,deutero,27,17,16,"Sebab baik ia seorang petani atau gembala maupun seorang buruh yang berjerih payah tersendiri, tiba-tiba ia disergap dan harus mengalami paksaan yang tak terelakkan. Semua dibelenggu dengan rantai kegelapan satu itu juga.",
Kebijaksanaan Salomo,deutero,27,17,17,"Semua dikejutkan dan dilumpuhkan boleh jadi oleh angin yang mendesing, atau kicau burung yang merdu di cabang-cabang yang rindang, atau deru air yang deras arusnya, [54] KEB. SALOMO",
Kebijaksanaan Salomo,deutero,27,17,18,"ataupun derap tak kelihatan dari binatang-binatang yang melompat- lompat, atau auman binatang-binatang buas yang meraung-raung atau gema yang berkumandang dari celah-celah di pegunungan.",
Kebijaksanaan Salomo,deutero,27,17,19,"Sebab seluruh dunia disinari cahaya terang benderang, dan semua sibuk dengan pekerjaannya dengan tidak terhalang.",
Kebijaksanaan Salomo,deutero,27,17,20,"Hanya atas musuh-musuh umat-Mu dibentangkan malam yang menekan, suatu lambang kegelapan yang menerima mereka kelak. Namun demikian dirinya sendiri lebih berat bagi mereka dari pada kegelapan itu.",
Kebijaksanaan Salomo,deutero,27,18,1,"Tetapi bagi orang-orang suci-Mu ada cahaya terang. Dan meskipun mereka telah menderita pula, namun dipuji bahagia oleh orang Mesir, ketika mendengar suara mereka tanpa melihat rupanya.",
Kebijaksanaan Salomo,deutero,27,18,2,"Mereka berterima kasih, oleh karena orang-orang Israel yang telah diperlakukannya dengan lalim tidak menganiaya mereka, dan minta maaf atas permusuhannya dahulu.",
Kebijaksanaan Salomo,deutero,27,18,3,"Akan ganti kegelapan tadi sudah Kauanugerahkan kepada umat-Mu suatu tiang yang bernyalakan api sebagai penunjuk di perjalanan yang tidak diketahui, bagaikan matahari yang tidak mengganggu guna pengungsian yang penuh kemuliaan itu.",
Kebijaksanaan Salomo,deutero,27,18,4,"Memang orang-orang Mesir patut dicabut cahayanya dan ditawan dalam kegelapan, oleh karena mereka terus mengurung anak-anak-Mu, yang menjadi perantara untuk menyampaikan cahaya baka hukum Taurat-Mu kepada dunia. Kematian anak-anak sulung dan wabah sampar",
Kebijaksanaan Salomo,deutero,27,18,5,"Karena mereka telah memutuskan untuk membunuh semua anak orang- orang suci-Mu, – dalam pada itu satu anak yang telah dibuang diselamatkan – maka sebagai hukuman Engkau merampas banyak anak mereka, dan mereka sendiri serentak Kautumpas dalam air yang bergelora.",
Kebijaksanaan Salomo,deutero,27,18,6,"Malam itu telah diberitahukan lebih dahulu kepada nenek moyang kami, supaya mereka benar-benar insaf akan sumpah yang mereka percayai lalu mendapat hati.",
Kebijaksanaan Salomo,deutero,27,18,7,Maka umat-Mu mengharapkan baik keselamatan orang benar maupun kebinasaan para musuh.,
Kebijaksanaan Salomo,deutero,27,18,8,"Sebab dengan apa telah Kauhukum para lawan, dengan itu pun telah Kaumuliakan kami, setelah kami Kaupanggil.",
Kebijaksanaan Salomo,deutero,27,18,9,Diam-diam anak-anak suci dari orang yang baik mempersembahkan korban dan sehati membebankan kepada dirinya kewajiban ilahi ini: orang-orang suci sama-sama akan mengambil bagian baik dalam hal-hal yang baik maupun dalam bahaya. Dalam pada itu sebelumnya sudah mereka dengungkan lagu-lagu pujian para leluhur.,
Kebijaksanaan Salomo,deutero,27,18,10,"Sebaliknya teriakan janggal dari para musuh bergaung, dan ratap tangis karena anak-anak yang ditangisi tersebar luas.",
Kebijaksanaan Salomo,deutero,27,18,11,"Baik budak maupun tuan dihukum dengan siksa yang sama, dan rakyat jelata menderita sama seperti raja.",
Kebijaksanaan Salomo,deutero,27,18,12,"Karena kematian yang sama maka pada mereka sekalian ada orang mati yang tidak terbilang jumlahnya, dan jumlah orang hidup tidak cukup untuk menguburkannya, sebab dengan satu pukulan keturunan mereka yang termulia ditumpas.",
Kebijaksanaan Salomo,deutero,27,18,13,"Meskipun karena ilmu sihirnya mereka tidak percaya sama sekali, namun karena anak-anak sulungnya yang tewas terpaksa diakuinya, bahwa bangsa inilah sungguh anak Allah.",
Kebijaksanaan Salomo,deutero,27,18,14,"Sebab sementara sunyi senyap meliputi segala sesuatu dan malam dalam peredarannya yang cepat sudah mencapai separuhnya, KEB. SALOMO",
Kebijaksanaan Salomo,deutero,27,18,15,"maka fi rman-Mu yang mahakuasa laksana pejuang yang garang melompat dari dalam sorga, dari atas takhta kerajaan ke tengah tanah yang celaka. Bagaikan pedang yang tajam dibawanya perintah-Mu yang lurus,",
Kebijaksanaan Salomo,deutero,27,18,16,dan berdiri tegak diisinya semuanya dengan maut; ia sungguh menjamah langit sambil berdiri di bumi.,
Kebijaksanaan Salomo,deutero,27,18,17,"Maka sekonyong-konyong bayangan- bayangan impian yang ngeri sangat menggelisahkan mereka, dan mereka disergap ketakutan yang tidak tersangka-sangka.",
Kebijaksanaan Salomo,deutero,27,18,18,"Setengah mati yang satu rebah di sini dan yang lain di sana, sambil menyatakan apa sebabnya maka ia tewas.",
Kebijaksanaan Salomo,deutero,27,18,19,"Sebab sebelumnya sudah ditunjukkan oleh impian yang mengejutkan mereka, agar supaya mereka jangan tewas dengan tidak mengetahuinya, mengapa mereka harus mengalami bencana yang sedemikian itu.",
Kebijaksanaan Salomo,deutero,27,18,20,"Ujian maut pun pula datang atas orang benar, dan pembunuhan orang banyak terjadi di gurun, tetapi kemurkaan itu tidak lama berlangsung.",
Kebijaksanaan Salomo,deutero,27,18,21,"Sebab seseorang laki-laki yang tak bercela segera maju sebagai pendekar sambil membawa senjata pelayanannya sendiri, yaitu doa dan korban dupa pengampunan. Ia menahan kemurkaan dan mengakhiri bencana, dan demikian menunjukkan bahwa ia pelayan-Mu.",
Kebijaksanaan Salomo,deutero,27,18,22,"Kemurkaan dialahkannya bukan dengan tenaga jasmani, bukan pula dengan daya senjata, melainkan dengan perkataan ditundukkannya penghukum dengan mengingatkan sumpah dan perjanjian dengan nenek moyang.",
Kebijaksanaan Salomo,deutero,27,18,23,"Sebab ketika mayat sudah menggeletak bertimbun-timbun, maka ia berdiri di tengah dan menangkis kemurkaan serta menghalangi jalan menuju orang-orang yang masih hidup.",
Kebijaksanaan Salomo,deutero,27,18,24,"Sebab seluruh jagat raya ada pada jubahnya yang berlabuh sampai ke kaki, dan nama harum leluhur ada pada keempat baris batu-batu dan keagungan-Mu ada pada destarnya.",
Kebijaksanaan Salomo,deutero,27,18,25,"Terhadap itulah mundur pembasmi, kepada itulah ia ketakutan, sebab cukuplah sudah bahwa mereka hanya mencicipi kemurkaan-Mu. Laut Merah yang membinasakan orang-orang Mesir dan menyelamatkan umat Israel",
Kebijaksanaan Salomo,deutero,27,19,1,"Tetapi atas para fasik datanglah kemurkaan yang tak kenal ampun hingga penghabisan, sebab sebelumnya Allah sudah mengetahui kelakuan mereka di waktu mendatang,",
Kebijaksanaan Salomo,deutero,27,19,2,"yaitu: bahwa mereka dahulu mendesak orang-orang Israel untuk berangkat dan menyuruh mereka pergi dengan tergesa-gesa, lalu menyesal dan mengejar mereka.",
Kebijaksanaan Salomo,deutero,27,19,3,"Sebab ketika mereka masih sibuk berkabung, dan meratap pada kubur orang-orang yang sudah mati, maka diambilnya keputusan kebodohan yang lain, lalu mengejar sebagai orang pelarian mereka yang tadinya diminta untuk pergi.",
Kebijaksanaan Salomo,deutero,27,19,4,"Sebab nasib yang sewajarnya menyeret mereka ke arah ajal mereka, dan membuat mereka lupa akan yang sudah-sudah, supaya mereka menggenapkan hukuman yang masih kurang pada siksaannya,",
Kebijaksanaan Salomo,deutero,27,19,5,"dan supaya umat-Mu mencoba menempuh perjalanan yang ajaib, sementara para musuhnya menemui ajal yang ganjil.",
Kebijaksanaan Salomo,deutero,27,19,6,"Sungguh seluruh ciptaan dalam jenisnya dirubah kembali sama sekali oleh karena taat kepada perintah- perintah-Mu, supaya anak-anak-Mu jangan sampai mendapat celaka. [56] KEB. SALOMO",
Kebijaksanaan Salomo,deutero,27,19,18,", 19",
Sirakh,deutero,28,1,1,"Segala kebijaksanaan dari Tuhan asalnya, dan ada pada-Nya selama-lamanya.",
Sirakh,deutero,28,1,2,"Pasir di laut dan tetes hujan, dan hari-hari kekekalan siapa gerangan dapat membilangnya?",
Sirakh,deutero,28,1,3,"Tingginya langit, luasnya bumi, dan samudera raya dan kebijaksanaan, siapa dapat menduganya?",
Sirakh,deutero,28,1,4,"Sebelum segala-galanya kebijaksanaan sudah diciptakan, dan pengertian yang arif sejak dahulu kala.",
Sirakh,deutero,28,1,6,"Kepada siapakah pangkal kebijaksanaan telah disingkapkan, dan siapakah mengenal segala akalnya?",
Sirakh,deutero,28,1,8,"Hanyalah Satu yang bijaksana, teramat menggetarkan, yaitu Yang bersemayam di atas singgasana-Nya.",
Sirakh,deutero,28,1,9,"Tuhanlah yang menciptakan kebijaksanaan, yang melihat serta membilangnya, lalu mencurahkannya atas segala buatan-Nya.",
Sirakh,deutero,28,1,10,"Pada semua makhluk ia ada sekadar pemberian Tuhan, yang juga membagikannya kepada orang yang cinta kepada-Nya.",
Sirakh,deutero,28,1,11,"Ketakutan akan Tuhan adalah kemuliaan dan kebanggaan, kesukaan dan puncak kegembiraan.",
Sirakh,deutero,28,1,12,"Ketakutan akan Tuhan menyegarkan hati, memberikan sukacita, keriangan dan umur panjang.",
Sirakh,deutero,28,1,13,"Orang yang takut akan Tuhan akhirnya mendapat sejahtera, dan pada hari ajalnya dipuji.",
Sirakh,deutero,28,1,14,"Awal kebijaksanaan ialah ketakutan akan Tuhan, dan bersama dengan orang setiawan diciptakan dalam kandungan ibu mereka. YESUS BIN SIRAKH Kata Pengantar penterjemah Yunani Ba nyak dan sung guh be sar apa yang di sam pai kan ke pa da ki ta oleh ki tab Tau rat, pa ra Na bi dan ki tab-ki tab yang ke mu di an da ri itu. Ma ka da ri itu se pa tut nya lah Is ra el men da- pat pu ji an ka re na penga jar an ser ta ke bi jak sa na an nya. Na mun de mi ki an da lam hal itu pa- ra pem ba ca ja ngan men ja di ber penge ta hu an sen diri sa ja, te ta pi se te lah se mua nya di pe- la jari hen dak lah ke pan dai an me re ka ber man fa at ju ga ba gi orang-orang lu ar, ba ik se ca ra li san mau pun se ca ra ter tu lis. Ma ka da ri itu se te lah sung guh-sung guh ber te kun mem ba ca ki tab Tau rat, pa ra Na bi dan ki tab-ki tab ne nek mo yang ki ta yang la in itu dan su dah men da pat ke pan dai an, ma ka ne- nek ku, yai tu Yesus, me ra sa di ri nya pun ter do rong pu la un tuk menga rang se sua tu peri hal penga jar an dan ke bi jak sa na an. Ada pun mak sudnya ia lah su pa ya se mua orang yang su ka be la jar ju ga men ja di ma hir da lam tu lis an-tu lis an ini, la lu se ma kin ma ju ber kat hi dup nya me nu rut Tau rat. Ma ka pa ra pem ba ca di per si la kan menga da kan pem ba ca an ka rang an ini de ngan re la ha- ti dan pe nuh mi nat, la gi pu la me na ruh ke mu rah an ha ti, an dai ka ta ka mi sen diri, mes ki pun se da pat-da pat nya mengu sa ha kan ter je mah an nya, ku rang te li ti me nya lin be be ra pa ka li mat. Se bab se sua tu ti dak sa ma da ya ar ti nya ka lau di ba ca da lam ba ha sa as li nya, yai tu Ibra ni, atau di ter je mah kan ke da lam ba ha sa la in. Dan ti dak ha nya ka rang an ini sa ja, te ta pi ju ga Tau- rat sen diri, pa ra Na bi dan ki tab-ki tab la in itu ti dak ke cil per be da an nya, apa bila orang mem- ba ca nya da lam ba ha sa as li nya. Me mang ke ti ka da lam ta hun ke ti ga pu luh de la pan pe me rin tah an Euer ge tes aku ti ba di ne ge ri Me sir la lu be be ra pa la ma nya ting gal di sa na, ma ka aku da pati sua tu cer min an da- ri penga jar an yang ti dak re meh itu. Ka re na itu ku ang gap sua tu ke ha rus an ba gi ku de ngan ra jin dan te kun men ter je mah kan ki tab ini. Da lam pa da itu aku te lah ba nyak ber ja ga-ja ga dan ba nyak be la jar un tuk me nye le sai kan ser ta me ner bit kan ki tab ini, pun pu la ba gi se mua orang yang da lam pe ran tau an ingin men da pat penga jar an, su pa ya mem be tul kan ting kah la ku nya la lu hi dup se su ai de ngan Tau rat.",
Sirakh,deutero,28,1,15,"Laksana dasar abadi ia telah bersarang di tengah-tengah manusia, dan dengan setia tinggal pada keturunan mereka.",
Sirakh,deutero,28,1,16,"Takut akan Tuhan adalah kepenuhan kebijaksanaan, yang memabukkan manusia dengan pelbagai buahnya,",
Sirakh,deutero,28,1,17,"serta memenuhi seluruh rumah mereka dengan harta benda, dan semua gudang mereka dengan hasilnya.",
Sirakh,deutero,28,1,18,"Puncak kebijaksanaan ialah ketakutan akan Tuhan, dan ia pun menumbuhkan kesejahteraan dan kesehatan segar.",
Sirakh,deutero,28,1,19,"Tuhan telah melihat serta membilang kebijaksanaan, lalu menghujankan pengertian dan pengetahuan yang arif. Kebijaksanaan mempertinggi kemuliaan semua orang yang memilikinya.",
Sirakh,deutero,28,1,20,"Pangkal kebijaksanaan ialah ketakutan akan Tuhan, dan ranting-rantingnya adalah umur yang panjang. Kesabaran dan kejujuran",
Sirakh,deutero,28,1,22,"Amarah yang tak adil tidak dapat dibenarkan, sebab keterlaluan amarah menjadi keruntuhan manusia.",
Sirakh,deutero,28,1,23,"Orang yang sabar bertahan sampai pada waktu tepat, kemudian akan terbit sukacita baginya.",
Sirakh,deutero,28,1,24,"Sampai pada waktu tepat ia menyembunyikan perkataannya, tetapi kemudian banyak orang akan mewartakan kearifannya.",
Sirakh,deutero,28,1,25,"Perbendaharaan kebijaksanaan berisi amsal penuh pengetahuan, tetapi orang berdosa menganggap sepi kesalehan.",
Sirakh,deutero,28,1,26,"Jika kebijaksanaan kauinginkan maka perhatikan perintah, lalu Tuhan akan menganugerahkannya kepadamu.",
Sirakh,deutero,28,1,27,"Sebab kebijaksanaan dan pengajaran adalah ketakutan akan Tuhan, dan Allah berkenan pada kesetiaan dan hati lembut.",
Sirakh,deutero,28,1,28,"Jangan keras kepala terhadap ketakutan akan Tuhan, dan jangan mendekatinya dengan mendua hati.",
Sirakh,deutero,28,1,29,"Jangan menjadi orang muna fi k di depan orang, dan jagalah selalu bibirmu.",
Sirakh,deutero,28,1,30,"Jangan meninggikan dirimu, agar jangan kau jatuh, dan jangan mendatangkan malu bagi dirimu sendiri. Sebab Tuhan akan membuka segala rahasiamu, dan menurunkan dikau di tengah- tengah himpunan rakyat, karena engkau tidak mengusahakan ketakutan akan Tuhan dan hatimu penuh tipu daya. Kesabaran dan kepercayaan dalam pencobaan",
Sirakh,deutero,28,2,1,"Anakku, jikalau engkau bersiap untuk mengabdi kepada Tuhan, maka bersedialah untuk pencobaan.",
Sirakh,deutero,28,2,2,"[59] siapa bertekun dalam ketakutan kepada-Nya dan telah ditinggalkan, atau siapa berseru kepada-Nya lalu tidak dihiraukan oleh-Nya?",
Sirakh,deutero,28,2,3,"Berpautlah kepada Tuhan, jangan murtad dari pada-Nya, supaya engkau dijunjung tinggi pada akhir hidupmu.",
Sirakh,deutero,28,2,4,"Segala-galanya yang menimpa dirimu terimalah saja, dan hendaklah sabar dalam segala perubahan kehinaanmu.",
Sirakh,deutero,28,2,5,"Sebab emas diuji di dalam api, tetapi orang yang kepadanya Tuhan berkenan dalam kancah penghinaan.",
Sirakh,deutero,28,2,6,"Percayalah pada Tuhan maka Ia pun menghiraukan dikau, ratakanlah jalanmu dan berharaplah kepada-Nya.",
Sirakh,deutero,28,2,7,"Kamu yang takut akan Tuhan nantikanlah belas kasihan-Nya, jangan menyimpang, supaya kamu jangan terjatuh.",
Sirakh,deutero,28,2,8,"Kamu yang takut akan Tuhan percayalah pada-Nya, niscaya kamu tidak akan kehilangan ganjaranmu.",
Sirakh,deutero,28,2,9,"Kamu yang takut akan Tuhan harapkanlah yang baik, sukacita kekal dan belas kasihan.",
Sirakh,deutero,28,2,10,"Pandanglah segala angkatan yang sudah-sudah dan perhatikanlah: Siapa gerangan percaya pada Tuhan lalu dikecewakan, SIRAKH",
Sirakh,deutero,28,2,11,"Memang Tuhan adalah penyayang dan pengasih, Ia mengampuni dosa dan menyelamatkan pada saat kemalangan.",
Sirakh,deutero,28,2,12,"Celakalah, hati yang tawar dan tangan kendor, dan orang berdosa yang jalannya mendua.",
Sirakh,deutero,28,2,13,"Celakalah, hati yang lembek karena tidak percaya. Karena itulah ia tidak mendapat perlindungan.",
Sirakh,deutero,28,2,14,"Celakalah, kamu yang kehilangan ketabahan hati. Apakah yang hendak kamu perbuat apabila Tuhan mencobai?",
Sirakh,deutero,28,2,15,"Yang takut akan Tuhan taat kepada fi rman-Nya, dan yang mengasihi Dia mengikuti segala jalan yang ditunjukkan-Nya.",
Sirakh,deutero,28,2,16,"Yang takut akan Tuhan mencari perkenanan-Nya, dan yang mengasihi Dia mengenyangkan diri dengan Taurat-Nya.",
Sirakh,deutero,28,2,17,Mereka yang takut akan Tuhan terus mempersediakan hatinya serta merendahkan diri di hadapan-Nya:,
Sirakh,deutero,28,2,18,"”Biarlah kami jatuh ke dalam tangan Tuhan, tetapi jangan ke dalam tangan manusia! Sebab sama seperti keagungan-Nya demikian pun belas kasihan-Nya!” Kewajiban terhadap orang tua",
Sirakh,deutero,28,3,1,"Anak-anakku, dengarkanlah aku, bapamu, dan hendaklah berlaku sesuai dengan apa yang kamu dengar, supaya selamat.",
Sirakh,deutero,28,3,2,"Memang Tuhan telah memuliakan bapa pada anak-anaknya, dan hak ibu atas para anaknya diteguhkan-Nya.",
Sirakh,deutero,28,3,3,"Barangsiapa menghormati bapanya memulihkan dosa,",
Sirakh,deutero,28,3,4,dan siapa memuliakan ibunya serupa dengan orang yang mengumpulkan harta.,
Sirakh,deutero,28,3,5,"Barangsiapa menghormati bapanya, ia sendiri akan mendapat kesukaan pada anak-anaknya pula, dan apabila bersembahyang, niscaya doanya dikabulkan.",
Sirakh,deutero,28,3,6,"Barangsiapa memuliakan bapanya akan panjang umurnya, dan orang yang taat kepada Tuhan menenangkan ibunya",
Sirakh,deutero,28,3,7,serta melayani orang tuanya sebagai majikannya.,
Sirakh,deutero,28,3,8,"Anakku, hormatilah bapamu, baik dengan perkataan maupun dengan perbuatan, supaya berkat dari padanya turun atas dirimu.",
Sirakh,deutero,28,3,9,"Rumah tangga anak dikukuhkan oleh berkat bapa, tapi dasar-dasarnya dicabut oleh kutuk ibu.",
Sirakh,deutero,28,3,10,Jangan membanggakan nista bapamu. Memang nista bapa bukan kehormatan bagi dirimu!,
Sirakh,deutero,28,3,11,"Sebaliknya kemuliaan seseorang terletak dalam menghormati bapanya, dan malu anak ialah ibu ternista.",
Sirakh,deutero,28,3,12,"Anakku, tolonglah bapamu pada masa tuanya, jangan menyakiti hatinya di masa hidupnya.",
Sirakh,deutero,28,3,13,"Pun pula kalau akalnya sudah berkurang hendaklah kaumaafkan, jangan menistakannya sewaktu engkau masih berdaya.",
Sirakh,deutero,28,3,14,"Kebaikan yang ditunjukkan kepada bapa tidak sampai terlupa, melainkan dibilang sebagai pemulihan segala dosamu.",
Sirakh,deutero,28,3,15,"Pada masa pencobaan engkau akan diingat oleh Tuhan, maka dosamu lenyap seperti air beku yang kena matahari.",
Sirakh,deutero,28,3,16,"Serupa penghujat barangsiapa meninggalkan bapanya, dan terkutuklah oleh Tuhan orang yang mengerasi ibunya. Kerendahan hati",
Sirakh,deutero,28,3,17,"Lakukanlah pekerjaanmu dengan sopan, ya anakku, maka engkau akan lebih disayangi dari pada orang yang ramah-tamah.",
Sirakh,deutero,28,3,18,"Makin besar engkau, makin patut kaurendahkan dirimu, supaya kaudapat karunia di hadapan Tuhan. [60] SIRAKH",
Sirakh,deutero,28,3,20,"Sebab besarlah kekuasaan Tuhan, dan oleh yang hina-dina Ia dihormati.",
Sirakh,deutero,28,3,21,"Apa yang terlalu sukar bagimu jangan kaucari, dan apa yang melampaui kemampuanmu jangan kauselidiki.",
Sirakh,deutero,28,3,22,"Apa yang diperuntukkan bagimu hendaklah kaupikirkan, tak perlu engkau bersusah tentang apa yang tersembunyi.",
Sirakh,deutero,28,3,23,"Jangan bersusah payah mengenai apa yang di luar bidang pekerjaanmu, karena apa yang dinyatakan kepadamu sudah terlalu luas untuk akal insani.",
Sirakh,deutero,28,3,24,"Memang banyak orang telah disesatkan karena tergesa-gesa, dan disimpangkan oleh kepongahan hati yang salah.",
Sirakh,deutero,28,3,26,"Hati tegar akan malang akhirnya, dan barangsiapa cinta kepada bahaya akan jatuh karenanya.",
Sirakh,deutero,28,3,27,"Hati tegar membebani dirinya dengan banyak kesusahan, orang berdosa menimbun dosa demi dosa.",
Sirakh,deutero,28,3,28,"Kemalangan tidak menyembuhkan orang sombong, sebab tumbuhan keburukan berakar di dalam dirinya.",
Sirakh,deutero,28,3,29,"Hati yang arif merenungkan amsal, dan telinga pendengar merupakan idaman orang bijak. Kasihan terhadap orang miskin",
Sirakh,deutero,28,3,30,"Api yang bernyala-nyala dipadamkan air, dan dosa dipulihkan kedermawanan.",
Sirakh,deutero,28,3,31,"Barangsiapa membalas dengan cinta ingat akan hari depan, dan ia mendapat sandaran pada waktu terjatuh.",
Sirakh,deutero,28,4,1,"Anakku, jangan enggan memberikan nafkah kepada orang miskin, dan jangan membuat orang papa rindu dendam.",
Sirakh,deutero,28,4,2,"Orang yang kelaparan jangan kausedihkan, dan janganlah memahitkan hati orang yang kekurangan.",
Sirakh,deutero,28,4,3,"Jangan keras terhadap orang yang pahit hatinya, dan jangan kautunda sedekah orang yang kekurangan.",
Sirakh,deutero,28,4,4,"[61] sehingga didatangi ketakutan dan getaran; boleh jadi kebijaksanaan menyiksa dia dengan siasat sampai dapat percaya padanya, dan mengujinya dengan segala aturannya.",
Sirakh,deutero,28,4,5,"Dari yang kekurangan jangan palingkan matamu, jangan memberi orang alasan untuk mengutuk dirimu.",
Sirakh,deutero,28,4,6,"Bila engkau dikutuk seseorang dalam duka nestapanya, niscaya permohonannya didengarkan oleh Penciptanya.",
Sirakh,deutero,28,4,7,"Buatlah dirimu disayangi oleh umat, dan rendahkanlah dirimu di depan pembesar.",
Sirakh,deutero,28,4,8,"Condongkanlah telinga kepada yang miskin, dan dengan ramah balaslah salamnya.",
Sirakh,deutero,28,4,9,"Selamatkanlah orang tertindas dari tangan penindasnya, dan jangan segan memberi keputusanmu.",
Sirakh,deutero,28,4,10,"Jadilah seperti seorang bapa bagi yatim piatu, dan sebagai suami bagi ibu mereka. Maka engkau laksana anak dari Yang Mahatinggi, lalu engkau akan dikasihi oleh-Nya lebih dari pada oleh ibumu. Nilai kebijaksanaan",
Sirakh,deutero,28,4,11,"Kebijaksanaan meninggikan segala anaknya, dan orang yang mencarinya dihiraukannya.",
Sirakh,deutero,28,4,12,"Siapa yang mencintai kebijaksanaan mencintai kehidupan, dan barangsiapa pagi-pagi menghadapinya akan penuh sukacita.",
Sirakh,deutero,28,4,13,"Siapa yang berpaut padanya mewarisi kemuliaan, dan ia diberkati Tuhan di mana pun ia berlangkah.",
Sirakh,deutero,28,4,14,"Barangsiapa melayani kebijaksanaan bergilir bakti kepada Yang Kudus, dan siapa mencintainya dicintai oleh Tuhan.",
Sirakh,deutero,28,4,15,"Siapa mendengarkannya akan memutuskan yang adil, dan aman sentosalah kediaman orang yang mengindahkannya.",
Sirakh,deutero,28,4,16,"Jika orang percaya pada kebijaksanaan, niscaya ia mewarisinya, dan keturunannya akan tetap memilikinya.",
Sirakh,deutero,28,4,17,"Boleh jadi ia dituntun kebijaksanaan di jalan yang berbelok-belok dahulu, SIRAKH",
Sirakh,deutero,28,4,18,"Tetapi kemudian kebijaksanaan kembali kepadanya dengan kebaikan yang menggembirakan, dan menyingkapkan kepadanya pelbagai rahasia.",
Sirakh,deutero,28,4,19,"Jika orang sampai menyimpang, maka dibuang oleh kebijaksanaan dan diserahkan kepada kebinasaan. Malu dan pandang bulu",
Sirakh,deutero,28,4,20,"Perhatikanlah waktu tepat dan jagailah dirimu terhadap yang jahat, maka tak perlu engkau malu kelak karena dirimu sendiri.",
Sirakh,deutero,28,4,21,"Sebab ada malu yang mendatangkan dosa, tetapi juga ada malu yang merupakan kemuliaan dan kasih karunia.",
Sirakh,deutero,28,4,22,"Jangan pandang orang, sehingga engkau sendiri kerugian, dan jangan segani orang, sehingga menjadi keruntuhanmu sendiri.",
Sirakh,deutero,28,4,23,"Jangan menahan perkataan apabila dapat menyelamatkan, kebijaksanaanmu jangan kausembunyikan.",
Sirakh,deutero,28,4,24,"Sebab kebijaksanaan dikenal dalam bicara, dan pengajaran ternyata dari ucapan lidah.",
Sirakh,deutero,28,4,25,"Kebenaran jangan kautentang, tetapi hendaklah malu karena kebodohanmu.",
Sirakh,deutero,28,4,26,"Jangan malu-malu mengaku dosamu, dan arus sungai jangan kaulawan.",
Sirakh,deutero,28,4,27,"Jangan menyerahkan dirimu kepada orang bodoh, pun pula jangan memihak kepada orang yang berkuasa.",
Sirakh,deutero,28,4,28,"Berjuanglah mati-matian untuk kebenaran, maka Tuhan Allah akan berperang untukmu.",
Sirakh,deutero,28,4,29,"Jangan berani dengan lidahmu, sedangkan malas dan segan dalam perbuatanmu.",
